datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual	ms_analytic	pan_analytic	data-mask	proj:code
2024-06-29 07:15:23+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112211	5.4	82.8	84.0	37.5	45.6	32738.0	MXRA-Z38-211311112211	435809.63134765625,8654843.75,440156.25,8660156.25	23.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:23+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112300	5.1	82.3	84.4	37.5	45.6	32738.0	MXRA-Z38-211311112300	439843.75,8654843.75,440722.693916491,8660156.25	4.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:24+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112213	5.3	85.5	84.2	37.4	45.6	32738.0	MXRA-Z38-211311112213	435837.40234375,8649843.75,440156.25,8655156.25	22.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:24+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112302	4.9	85.2	84.6	37.4	45.6	32738.0	MXRA-Z38-211311112302	439843.75,8649843.75,440732.7099258046,8655156.25	4.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:26+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112231	5.1	88.4	84.3	37.4	45.6	32738.0	MXRA-Z38-211311112231	435948.486328125,8649723.496672286,440156.25,8650156.25	1.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:26+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112320	4.8	88.2	84.7	37.4	45.6	32738.0	MXRA-Z38-211311112320	439843.75,8649732.096250623,440732.9296444432,8650156.25	0.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-07-01 07:15:20+00:00	WV02	0.55	0.0.1	10300100FC931700	38	211311011023	23.7	52.7	63.2	39.2	45.2	32738.0	MXRA-Z38-211311011023	304843.75,8701031.800638413,310156.25,8705156.25	21.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-data-mask.gpkg	
2024-07-01 07:15:21+00:00	WV02	0.54	0.0.1	10300100FC931700	38	211311011012	22.8	54.2	64.2	39.2	45.3	32738.0	MXRA-Z38-211311011012	309843.75,8709843.75,314239.1142048985,8711027.760798242	5.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-01/10300100FC931700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-01/10300100FC931700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-01/10300100FC931700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-01/10300100FC931700-data-mask.gpkg	
2024-07-01 07:15:21+00:00	WV02	0.54	0.0.1	10300100FC931700	38	211311011021	23.4	53.8	63.6	39.2	45.2	32738.0	MXRA-Z38-211311011021	304843.75,8704843.75,310156.25,8710156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011021/2024-07-01/10300100FC931700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011021/2024-07-01/10300100FC931700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011021/2024-07-01/10300100FC931700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011021/2024-07-01/10300100FC931700-data-mask.gpkg	
2024-07-01 07:15:21+00:00	WV02	0.54	0.0.1	10300100FC931700	38	211311011030	23.2	53.2	63.8	39.2	45.2	32738.0	MXRA-Z38-211311011030	309843.75,8704843.75,314269.28047654644,8710156.25	23.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011030/2024-07-01/10300100FC931700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011030/2024-07-01/10300100FC931700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011030/2024-07-01/10300100FC931700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011030/2024-07-01/10300100FC931700-data-mask.gpkg	
2024-07-12 07:19:15+00:00	WV02	0.53	0.0.1	10300100FD302500	38	211311011012	21.8	32.6	65.4	39.8	46.5	32738.0	MXRA-Z38-211311011012	310118.1498830225,8709843.75,314239.1142048985,8711027.760798242	4.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-12/10300100FD302500-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-12/10300100FD302500-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-12/10300100FD302500-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011012/2024-07-12/10300100FD302500-data-mask.gpkg	
2024-07-12 07:20:56+00:00	WV02	0.58	0.0.1	10300100FEAEBC00	37	300200122221	27.4	130.3	58.9	41.2	44.0	32737.0	MXRA-Z37-300200122221	664843.75,8564843.75,670156.25,8570156.25	28.2	3.2	11	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122221/2024-07-12/10300100FEAEBC00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122221/2024-07-12/10300100FEAEBC00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122221/2024-07-12/10300100FEAEBC00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122221/2024-07-12/10300100FEAEBC00-data-mask.gpkg	
2024-07-19 07:19:11+00:00	WV03	0.39	0.0.1	1040010099B49500	38	300200022033	28.5	4.9	58.5	38.5	47.5	32738.0	MXRA-Z38-300200022033	518545.63344845787,8579843.75,519795.22705078125,8585156.25	6.5	0.2	3	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/1040010099B49500-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/1040010099B49500-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/1040010099B49500-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/1040010099B49500-data-mask.gpkg	
2024-07-19 07:19:11+00:00	WV03	0.39	0.0.1	1040010099B49500	38	300200022211	28.5	4.7	58.4	38.4	47.4	32738.0	MXRA-Z38-300200022211	518545.562634959,8579735.287062809,519779.27956598223,8580156.25	0.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/1040010099B49500-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/1040010099B49500-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/1040010099B49500-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/1040010099B49500-data-mask.gpkg	
2024-07-19 07:20:08+00:00	WV03	0.31	0.0.1	104001009ABAB800	38	300200022013	7.4	219.9	81.8	38.2	47.8	32738.0	MXRA-Z38-300200022013	518552.2321772938,8589843.75,518881.27933081804,8594637.374341412	1.5	0.1	11	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022013/2024-07-19/104001009ABAB800-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022013/2024-07-19/104001009ABAB800-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022013/2024-07-19/104001009ABAB800-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022013/2024-07-19/104001009ABAB800-data-mask.gpkg	
2024-07-19 07:20:09+00:00	WV03	0.31	0.0.1	104001009ABAB800	38	300200022031	7.5	220.3	81.7	38.2	47.7	32738.0	MXRA-Z38-300200022031	518548.93281287584,8584843.75,518862.60986328125,8590156.25	1.5	0.1	10	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022031/2024-07-19/104001009ABAB800-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022031/2024-07-19/104001009ABAB800-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022031/2024-07-19/104001009ABAB800-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022031/2024-07-19/104001009ABAB800-data-mask.gpkg	
2024-07-19 07:20:10+00:00	WV03	0.31	0.0.1	104001009ABAB800	38	300200022033	7.6	220.7	81.6	38.2	47.7	32738.0	MXRA-Z38-300200022033	518545.63344845787,8579843.75,518881.8359375,8585156.25	1.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/104001009ABAB800-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/104001009ABAB800-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/104001009ABAB800-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022033/2024-07-19/104001009ABAB800-data-mask.gpkg	
2024-07-19 07:20:11+00:00	WV03	0.31	0.0.1	104001009ABAB800	38	300200022211	7.7	221.1	81.5	38.1	47.6	32738.0	MXRA-Z38-300200022211	518545.562634959,8579736.132463712,518879.08935546875,8580156.25	0.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/104001009ABAB800-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/104001009ABAB800-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/104001009ABAB800-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/300200022211/2024-07-19/104001009ABAB800-data-mask.gpkg	
2024-09-01 07:18:12+00:00	WV03	0.35	0.0.1	104001009BD3C900	38	211311112210	20.8	160.9	67.0	53.3	57.2	32738.0	MXRA-Z38-211311112210	429843.75,8654843.75,435156.25,8660156.25	28.2	0.5	1	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112210/2024-09-01/104001009BD3C900-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112210/2024-09-01/104001009BD3C900-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112210/2024-09-01/104001009BD3C900-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112210/2024-09-01/104001009BD3C900-data-mask.gpkg	
2024-09-13 07:20:15+00:00	WV03	0.35	0.0.1	104001009B1D0C00	38	211311112221	20.8	174.0	67.1	58.7	61.0	32738.0	MXRA-Z38-211311112221	428736.73884614144,8649707.490454247,430156.25,8650156.25	0.6	0.0	11	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112221/2024-09-13/104001009B1D0C00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112221/2024-09-13/104001009B1D0C00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112221/2024-09-13/104001009B1D0C00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112221/2024-09-13/104001009B1D0C00-data-mask.gpkg	
2024-09-13 07:20:16+00:00	WV03	0.35	0.0.1	104001009B1D0C00	38	211311112203	21.5	174.5	66.3	58.8	61.0	32738.0	MXRA-Z38-211311112203	428724.69559801166,8649843.75,430156.25,8655156.25	7.5	0.5	7	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112203/2024-09-13/104001009B1D0C00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112203/2024-09-13/104001009B1D0C00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112203/2024-09-13/104001009B1D0C00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112203/2024-09-13/104001009B1D0C00-data-mask.gpkg	
2024-09-13 07:20:28+00:00	WV03	0.39	0.0.1	104001009990E600	38	211311112122	27.9	181.1	59.1	58.7	61.2	32738.0	MXRA-Z38-211311112122	439843.75,8659843.75,440712.67790717736,8661654.716355693	1.5	0.8	52	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-09-13/104001009990E600-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-09-13/104001009990E600-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-09-13/104001009990E600-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-09-13/104001009990E600-data-mask.gpkg	
2024-09-13 07:20:30+00:00	WV03	0.39	0.0.1	104001009990E600	38	211311112320	27.7	181.5	59.3	58.5	61.2	32738.0	MXRA-Z38-211311112320	439843.75,8649732.096250623,440732.9296444432,8650156.25	0.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-09-13/104001009990E600-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-09-13/104001009990E600-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-09-13/104001009990E600-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-09-13/104001009990E600-data-mask.gpkg	
2024-11-22 07:21:01+00:00	WV02	0.55	0.0.1	1030010109005A00	37	300200122223	24.2	88.3	62.6	109.9	64.4	32737.0	MXRA-Z37-300200122223	664920.0439453125,8559843.75,670156.25,8563269.958496094	17.8	0.6	3	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109005A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109005A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109005A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109005A00-data-mask.gpkg	
2024-11-22 07:22:11+00:00	WV02	0.65	0.0.1	1030010109A55E00	37	300200122223	32.8	151.7	52.6	110.1	64.6	32737.0	MXRA-Z37-300200122223	664843.75,8559843.75,670156.25,8565156.25	28.2	1.3	4	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109A55E00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109A55E00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109A55E00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122223/2024-11-22/1030010109A55E00-data-mask.gpkg	
2024-12-14 07:25:29+00:00	WV02	0.58	0.0.1	103001010A3A8400	37	300200033313	26.8	152.6	59.6	116.0	62.6	32737.0	MXRA-Z37-300200033313	659560.7295844767,8569843.75,660156.25,8572068.75153058	1.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200033313/2024-12-14/103001010A3A8400-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200033313/2024-12-14/103001010A3A8400-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200033313/2024-12-14/103001010A3A8400-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200033313/2024-12-14/103001010A3A8400-data-mask.gpkg	
2024-12-14 07:25:29+00:00	WV02	0.58	0.0.1	103001010A3A8400	37	300200122202	26.7	153.0	59.7	116.0	62.6	32737.0	MXRA-Z37-300200122202	659843.75,8569843.75,665156.25,8572067.128298922	11.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122202/2024-12-14/103001010A3A8400-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122202/2024-12-14/103001010A3A8400-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122202/2024-12-14/103001010A3A8400-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122202/2024-12-14/103001010A3A8400-data-mask.gpkg	
2024-12-14 07:25:29+00:00	WV02	0.57	0.0.1	103001010A3A8400	37	300200122203	26.5	153.6	59.9	116.0	62.6	32737.0	MXRA-Z37-300200122203	664843.75,8569843.75,670156.25,8572037.089374151	11.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122203/2024-12-14/103001010A3A8400-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122203/2024-12-14/103001010A3A8400-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122203/2024-12-14/103001010A3A8400-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122203/2024-12-14/103001010A3A8400-data-mask.gpkg	
2024-12-14 07:25:29+00:00	WV02	0.57	0.0.1	103001010A3A8400	37	300200122212	26.4	154.2	60.1	116.0	62.6	32737.0	MXRA-Z37-300200122212	669843.75,8569843.75,674578.9700954696,8572007.05044938	10.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122212/2024-12-14/103001010A3A8400-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122212/2024-12-14/103001010A3A8400-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122212/2024-12-14/103001010A3A8400-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122212/2024-12-14/103001010A3A8400-data-mask.gpkg	
2024-12-14 07:25:29+00:00	WV02	0.57	0.0.1	103001010A3A8400	37	300200122220	26.6	153.0	59.9	116.0	62.6	32737.0	MXRA-Z37-300200122220	659843.75,8564843.75,665156.25,8570156.25	28.2	0.8	2	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122220/2024-12-14/103001010A3A8400-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122220/2024-12-14/103001010A3A8400-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122220/2024-12-14/103001010A3A8400-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/37/300200122220/2024-12-14/103001010A3A8400-data-mask.gpkg	
